year,month,day,hour,minute,cause,text,status
2015,3,24,15,59,交通意外,干諾道中去上環,清理
2015,3,24,15,30,交通意外,加士居道天橋去紅磡,清理
2015,3,24,14,56,交通意外,干諾道中去上環,最新
2015,3,24,14,55,交通意外,加士居道天橋去紅磡,最新
2015,3,24,14,31,交通意外,彌敦道去尖沙咀,清理
2015,3,24,14,29,交通意外,彌敦道去尖沙咀,最新
2015,3,24,12,32,交通意外,龍翔道去觀塘,清理
2015,3,24,11,36,壞車,大埔道去沙田,清理
2015,3,24,10,36,交通意外,龍翔道去觀塘,最新
2015,3,24,10,3,交通意外,亞皆老街去大角咀,清理
2015,3,24,10,2,交通意外,龍翔道去荃灣,最新
2015,3,24,9,30,交通意外,窩打老道去尖沙咀,最新
2015,3,24,8,57,交通意外,告士打道去北角,清理
2015,3,24,8,55,突發事件,港鐵大學站,清理
2015,3,24,8,33,交通意外,大埔公路去大圍,清理
2015,3,24,8,24,交通意外,告士打道去北角,最新
2015,3,24,8,18,突發事件,港鐵大學站,最新
2015,3,24,8,2,交通意外,大埔公路去大圍,最新
2015,3,24,8,1,交通意外,英皇道去灣仔,清理
2015,3,24,7,49,交通意外,龍翔道去荃灣,清理
2015,3,23,19,28,交通意外,英皇道去灣仔,跟進
2015,3,23,18,45,交通意外,龍翔道去荃灣,最新
2015,3,23,18,31,壞車,加士居道天橋去紅磡,清理
2015,3,23,18,30,壞車,加士居道天橋去紅磡,最新
2015,3,23,18,27,修路工程,太子道東去觀塘,清理
2015,3,23,17,48,交通意外,觀塘道去九龍灣,清理
2015,3,23,16,35,交通意外,亞皆老街去大角咀,最新
2015,3,23,16,33,壞車,大埔道去沙田,最新
2015,3,23,16,5,交通意外,葵青路去葵芳,清理
2015,3,23,16,4,交通意外,觀塘道去九龍灣,跟進
2015,3,23,15,38,交通意外,觀塘道去九龍灣,最新
2015,3,23,15,36,爆水管,大埔汀角路去富亨邨,最新
2015,3,23,14,59,交通意外,英皇道去灣仔,跟進
2015,3,23,14,5,交通意外,葵青路去葵芳,最新
2015,3,23,13,30,交通意外,歌和老街去石硤尾,清理
2015,3,23,13,30,交通意外,呈祥道去荃灣,清理
2015,3,23,11,46,壞車,荔橋去旺角,清理
2015,3,23,11,45,交通意外,呈祥道去荃灣,最新
2015,3,23,11,31,壞車,荔橋去旺角,最新
2015,3,23,11,27,交通意外,歌和老街去石硤尾,最新
2015,3,23,10,45,壞車,西貢公路去九龍,清理
2015,3,23,10,36,交通意外,黃竹坑道天橋去香港仔隧道,清理
2015,3,23,9,34,修路工程,太子道東去觀塘,最新
2015,3,23,9,32,交通意外,觀塘道去九龍灣,跟進
2015,3,23,9,30,交通意外,清水灣道去旺角,最新
2015,3,23,9,28,交通意外,英皇道去灣仔,跟進
2015,3,23,9,4,交通意外,呈祥道去觀塘,最新
2015,3,23,9,2,交通意外,黃竹坑道天橋去香港仔隧道,最新
2015,3,23,8,47,壞車,西貢公路去九龍,最新
2015,3,23,8,34,交通意外,英皇道去灣仔,最新
2015,3,23,8,15,爆水管,旺角道去洗衣街,清理
2015,3,23,7,20,交通意外,金鐘道去銅鑼灣,清理
2015,3,22,21,42,交通意外,司徒拔道上山方向,清理
2015,3,22,13,0,交通意外,金鐘道去銅鑼灣,最新
2015,3,22,12,33,交通意外,司徒拔道上山方向,最新
2015,3,22,12,24,爆水管,旺角道去洗衣街,最新
2015,3,22,11,23,爆水管,港灣道去中環,清理
2015,3,22,10,50,交通意外,彌敦道去尖沙咀,清理
2015,3,22,6,9,交通意外,清水灣道去旺角,清理
2015,3,21,17,7,交通意外,呈祥道去觀塘,清理
2015,3,21,16,34,交通意外,加士居道去油麻地,最新
2015,3,21,15,45,交通意外,獅子山隧道公路去九龍,清理
2015,3,21,15,17,壞車,呈祥道去荃灣,清理
2015,3,21,15,15,交通意外,獅子山隧道公路去九龍,跟進
2015,3,21,14,45,壞車,呈祥道去荃灣,最新
2015,3,21,14,42,交通意外,獅子山隧道公路去九龍,最新
2015,3,21,14,24,爆水管,港灣道去中環,跟進
2015,3,21,14,22,交通意外,怡和街去北角,清理
2015,3,21,14,13,交通意外,怡和街去北角,跟進
2015,3,21,13,12,交通意外,怡和街去北角,最新
2015,3,21,12,35,壞車,龍翔道去荃灣,清理
2015,3,21,12,0,壞車,龍翔道去觀塘,清理
2015,3,21,10,4,壞車,龍翔道去觀塘,跟進
2015,3,21,10,0,壞車,龍翔道去荃灣,跟進
2015,3,21,9,33,交通意外,彌敦道去尖沙咀,最新
2015,3,21,9,30,交通意外,加士居道去油麻地,清理
2016,12,16,14,25,壞車,大埔公路去九龍,最新
2016,12,16,13,53,交通意外,窩打老道去沙田,最新
2016,12,16,13,30,交通意外,太子道東去觀塘,清理
2016,12,16,13,25,交通意外,太子道東去觀塘,最新
2016,12,16,11,55,交通意外,漆咸道北去油麻地,清理
2016,12,16,11,30,交通意外,漆咸道北去油麻地,跟進
2016,12,16,11,25,水務工程,亞皆老街去大角咀,最新
2016,12,16,11,10,交通意外,漆咸道北去油麻地,最新
2016,12,16,11,8,交通意外,東隧去香港,清理
2016,12,16,10,50,交通意外,龍翔道去觀塘,清理
2016,12,16,9,37,交通意外,東隧去香港,跟進
2016,12,16,9,26,交通意外,龍翔道去荃灣,清理
2016,12,16,9,20,交通意外,漆咸道北去觀塘,清理
2016,12,16,9,13,交通意外,東隧去香港,最新
2016,12,16,9,0,交通意外,窩打老道去沙田,清理
2016,12,16,8,55,壞車,大埔公路去九龍,清理
2015,3,21,9,2,交通意外,粉嶺公路去元朗,清理
2015,3,21,8,58,交通意外,粉嶺公路去元朗,最新
2015,3,20,23,28,爆水管,港灣道近杜老誌道,最新
2015,3,20,22,4,交通意外,康莊道去紅磡,清理
2015,3,20,20,20,交通意外,康莊道去紅磡,跟進
2015,3,20,20,16,交通意外,葵涌道去荃灣,清理
2015,3,20,20,2,交通意外,康莊道去紅磡,最新
2015,3,20,20,1,交通意外,葵涌道去荃灣,最新
2015,3,20,19,36,交通意外,漆咸道北去觀塘,清理
2015,3,20,19,34,交通意外,漆咸道北去觀塘,最新
2015,3,20,19,33,壞車,荃灣路去九龍,清理
2015,3,20,18,57,壞車,太子道西天橋去旺角,清理
2015,3,20,14,5,壞車,太子道西天橋去旺角,最新
2015,3,20,14,2,壞車,荃灣路去九龍,最新
2015,3,20,13,40,壞車,龍翔道去荃灣,最新
2015,3,20,13,1,壞車,龍翔道去觀塘,最新
2015,3,20,11,33,交通意外,呈祥道去荃灣,清理
2015,3,20,11,5,突發事件,青山道去旺角,最新
2015,3,20,11,2,交通意外,龍翔道去觀塘,清理
2015,3,20,10,54,交通意外,龍翔道去荃灣,清理
2015,3,20,10,36,交通意外,呈祥道去荃灣,最新
2015,3,20,10,36,交通意外,龍翔道去觀塘,最新
2015,3,20,10,29,交通意外,屯門公路去九龍,清理
2015,3,20,10,28,交通意外,龍翔道去荃灣,最新
2015,3,20,10,4,壞車,獅子山隧道去沙田,清理
2015,3,20,9,58,交通意外,屯門公路去九龍,最新
2015,3,20,9,30,壞車,獅子山隧道去沙田,最新
2015,3,20,9,26,交通意外,大埔公路去城門隧道,清理
2015,3,20,9,4,交通意外,大埔公路去城門隧道,最新
2015,3,20,8,58,爆水管,旺角道近花園街,最新
2015,3,20,8,22,突發事件,青山道去旺角,清理
2015,3,20,5,23,修路工程,科學館道去梳士巴利道,清理
2015,3,20,2,15,突發事件,荃錦公路去錦田,跟進
2015,3,20,2,0,突發事件,荃錦公路去錦田,最新
2015,3,20,0,51,交通意外,皇后大道西去西環,清理
2015,3,19,21,51,交通意外,皇后大道西去西環,最新
2015,3,19,19,55,交通意外,窩打老道去九龍塘,清理
2015,3,19,19,30,交通意外,窩打老道去九龍塘,最新
2015,3,19,18,22,交通意外,告士打道過海,清理
2015,3,19,18,0,交通意外,告士打道過海,最新
2015,3,19,17,59,交通意外,旺角道去洗衣街,清理
2015,3,19,16,34,交通意外,旺角道去洗衣街,最新
2015,3,19,16,30,修路工程,科學館道去梳士巴利道,跟進
2015,3,19,16,1,交通意外,太子道西去旺角,清理
2015,3,19,15,29,修路工程,吉席街去上環,最新
2015,3,19,15,7,修路工程,科學館道去梳士巴利道,最新
2015,3,19,14,57,突發事件,荃錦公路去錦田,清理
2015,3,19,14,55,修路工程,吉席街去上環,清理
2015,3,19,14,35,交通意外,窩打老道去尖沙咀,最新
2015,3,19,14,33,交通意外,彌敦道去尖沙咀,清理
2015,3,19,13,53,交通意外,彌敦道去尖沙咀,最新
2015,3,19,13,8,交通意外,干諾道中去上環,清理
2015,3,19,12,39,壞車,獅子山隧道公路去大圍,清理
2015,3,19,11,27,交通意外,干諾道中去上環,最新
2015,3,19,11,25,壞車,獅子山隧道公路去大圍,最新
2015,3,19,10,52,交通意外,啟祥道去國際展貿中心,清理
2015,3,19,10,33,交通意外,西貢公路去西貢,清理
2015,3,19,10,7,交通意外,啟祥道去國際展貿中心,最新
2015,3,19,9,54,交通意外,西貢公路去西貢,跟進
2015,3,19,9,50,交通意外,窩打老道去沙田,清理
2015,3,19,9,33,交通意外,西貢公路去西貢,最新
2015,3,19,9,7,交通意外,窩打老道去沙田,最新
2015,3,19,9,6,交通意外,太子道西去旺角,最新
2015,3,19,8,37,交通意外,窩打老道去尖沙咀,清理
2015,3,19,5,38,交通意外,龍翔道去荃灣,最新
2015,3,18,19,30,交通意外,屯門公路去屯門,清理
2015,3,18,19,15,交通意外,屯門公路去屯門,最新
2015,3,18,19,10,壞車,龍翔道去荃灣,清理
2015,3,18,18,32,修路工程,北角丹拿道,最新
2015,3,18,17,44,壞車,龍翔道去荃灣,最新
2015,3,18,16,16,交通意外,獅子山隧道去沙田,清理
2015,3,18,16,9,交通意外,獅子山隧道去沙田,最新
2015,3,18,16,5,交通意外,將軍澳寶寧路去九龍,清理
2015,3,18,15,32,交通意外,將軍澳寶寧路去九龍,最新
2015,3,18,12,43,交通意外,啟德隧道去觀塘,清理
2015,3,18,12,10,交通意外,啟德隧道去觀塘,最新
2015,3,18,11,0,爆水管,新蒲崗五芳街,清理
2015,3,18,10,33,爆水管,分域碼頭街去灣仔碼頭,清理
2015,3,18,5,45,修路工程,北角丹拿道,清理
2015,3,18,5,45,交通意外,龍翔道去荃灣,清理
2015,3,17,22,45,壞車,大欖隧道去九龍,清理
2015,3,17,21,50,壞車,大欖隧道去九龍,跟進
2015,3,17,18,26,壞車,大欖隧道去九龍,跟進
2015,3,17,17,57,修路工程,迦密村街去忠孝街,清理
2015,3,17,17,27,壞車,大欖隧道去九龍,最新
2015,3,17,17,17,交通意外,東區走廊去柴灣,清理
2015,3,17,16,58,交通意外,龍翔道去荃灣,清理
2015,3,17,16,37,交通意外,龍翔道去荃灣,跟進
2015,3,17,16,35,交通意外,寶石湖路去粉嶺公路,清理
2015,3,17,16,12,交通意外,東區走廊去柴灣,最新
2015,3,17,16,10,交通意外,龍翔道去荃灣,最新
2015,3,17,16,5,交通意外,寶石湖路去粉嶺公路,跟進
2015,3,17,15,57,交通意外,寶石湖路去粉嶺公路,最新
2015,3,17,15,30,交通意外,薄扶林道去中環,清理
2015,3,17,15,4,修路工程,漆咸道南去梳士巴利道,清理
2015,3,17,13,56,爆水管,銅鑼灣謝斐道,清理
2015,3,17,13,2,壞車,屯門公路去屯門,清理
2015,3,17,12,32,壞車,屯門公路去屯門,最新
2015,3,17,12,20,爆水管,分域碼頭街去灣仔碼頭,最新
2015,3,17,12,5,交通意外,西貢公路去西貢,清理
2015,3,17,11,47,交通意外,告士打道去北角,清理
2015,3,17,11,37,交通意外,太子道西去大角咀,最新
2015,3,17,11,35,交通意外,西貢公路去西貢,最新
2015,3,17,11,33,交通意外,告士打道去北角,最新
2015,3,17,11,2,交通意外,觀塘繞道去旺角,清理
2015,3,17,10,58,交通意外,干諾道中去上環,清理
2015,3,17,10,36,交通意外,粉嶺公路去上水,清理
2015,3,17,10,35,交通意外,干諾道中去上環,最新
2015,3,17,10,3,交通意外,觀塘繞道去旺角,最新
2015,3,17,9,57,交通意外,粉嶺公路去上水,最新
2015,3,17,9,56,交通意外,薄扶林道去中環,最新
2015,3,17,9,7,交通意外,太子道西去大角咀,清理
2015,3,17,9,6,交通意外,屯門公路去九龍,跟進
2015,3,17,9,5,交通意外,青衣北橋去荃灣,跟進
2015,3,17,8,33,交通意外,青衣北橋去荃灣,最新
2015,3,17,8,31,交通意外,屯門公路去九龍,最新
2015,3,17,8,6,爆水管,牛頭角定富街,清理
2015,3,17,8,3,爆水管,新蒲崗五芳街,最新
2015,3,17,7,43,爆水管,銅鑼灣謝斐道,最新
2015,3,17,6,59,修路工程,觀塘繞道去東隧,清理
2015,3,17,6,58,火警,荔枝角道去旺角,清理
2015,3,17,6,0,交通意外,莊士敦道去金鐘,清理
2015,3,16,22,11,火警,荔枝角道去旺角,最新
2015,3,16,20,34,交通意外,莊士敦道去金鐘,最新
2015,3,16,20,23,修路工程,漆咸道南去梳士巴利道,最新
2015,3,16,20,20,修路工程,迦密村街去忠孝街,最新
2015,3,16,19,50,交通意外,青衣北橋去荃灣,清理
2015,3,16,19,47,交通意外,屯門公路去九龍,清理
2015,3,16,19,10,修路工程,觀塘繞道去東隧,跟進
2015,3,16,18,58,交通意外,太子道東去觀塘,清理
2015,3,16,16,2,交通意外,屯門公路去元朗,清理
2015,3,16,12,29,交通意外,太子道東去觀塘,最新
2015,3,16,12,26,修路工程,觀塘繞道去東隧,跟進
2015,3,16,12,5,交通意外,青衣路去青康路,清理
2015,3,16,11,32,交通意外,屯門公路去元朗,最新
2015,3,16,11,5,爆水管,牛頭角定富街,最新
2015,3,16,11,3,交通意外,青衣路去青康路,最新
2015,3,16,10,46,壞車,觀塘道去九龍灣,清理
2015,3,16,10,35,修路工程,觀塘繞道去東隧,最新
2015,3,16,10,5,壞車,觀塘道去九龍灣,最新
2015,3,16,9,50,交通意外,渡船街天橋去紅磡,清理
2015,3,16,9,33,交通意外,渡船街天橋去紅磡,最新
2015,3,16,9,31,交通意外,獅子山隧道去沙田,清理
2015,3,16,9,6,交通意外,獅子山隧道去沙田,最新
2015,3,16,9,4,交通意外,北大嶼山公路去九龍,清理
2015,3,16,8,32,交通意外,北大嶼山公路去九龍,最新
2015,3,16,8,3,爆水管,東頭村道去黃大仙,清理
2015,3,16,7,29,交通意外,漆咸道北去油麻地,清理
2015,3,15,16,18,交通意外,窩打老道去沙田,清理
2015,3,15,15,14,交通意外,漆咸道北去油麻地,最新
2015,3,15,14,35,交通意外,窩打老道去沙田,跟進
2015,3,15,14,31,交通意外,窩打老道去沙田,最新
2015,3,15,14,13,交通意外,獅子山隧道去沙田,清理
2015,3,15,13,38,交通意外,獅子山隧道去沙田,最新
2015,3,15,13,7,交通意外,環保大道去工業邨,清理
2015,3,15,12,26,交通意外,環保大道去工業邨,跟進
2015,3,15,10,55,交通意外,環保大道去工業邨,最新
2015,3,15,8,50,交通意外,太子道東去觀塘,清理
2015,3,15,8,6,交通意外,漆咸道北去尖沙咀,清理
2015,3,14,20,15,交通意外,漆咸道北去尖沙咀,最新
2016,12,16,8,36,交通意外,龍翔道去觀塘,最新
2016,12,16,8,35,修路工程,葵福路迴旋處近貨櫃碼頭路,清理
2016,12,16,8,23,突發事件,荃灣德士古道,清理
2016,12,16,6,5,交通意外,窩打老道去沙田,清理
2016,12,15,22,36,交通意外,窩打老道去沙田,跟進
2016,12,15,19,55,壞車,大埔公路去九龍,清理
2016,12,15,19,34,交通意外,北大嶼山公路去九龍,清理
2016,12,15,19,32,交通意外,葵涌道去旺角,清理
2016,12,15,19,30,交通意外,窩打老道去沙田,最新
2016,12,15,19,28,壞車,大埔公路去九龍,最新
2016,12,15,19,14,交通意外,北大嶼山公路去九龍,最新
2016,12,15,19,11,交通意外,葵涌道去旺角,跟進
2016,12,15,19,9,交通意外,汀九橋去九龍,清理
2016,12,15,19,7,交通意外,葵涌道去旺角,最新
2016,12,15,19,5,交通意外,漆咸道北去觀塘,最新
2016,12,15,18,33,交通意外,龍翔道去荃灣,最新
2015,3,14,19,30,交通意外,太子道東去觀塘,最新
2015,3,14,18,56,交通意外,漆咸道北去紅磡,最新
2015,3,14,18,40,交通意外,太子道東去觀塘,清理
2015,3,14,18,31,交通意外,太子道東去觀塘,最新
2015,3,14,17,4,交通意外,龍翔道去觀塘,清理
2015,3,14,16,28,交通意外,龍翔道去觀塘,最新
2015,3,14,16,0,交通意外,屯門公路去屯門,清理
2015,3,14,15,25,交通意外,屯門公路去屯門,最新
2015,3,14,14,17,交通意外,民康街去東區走廊,清理
2015,3,14,13,50,交通意外,彌敦道去尖沙咀,清理
2015,3,14,13,48,交通意外,民康街去東區走廊,最新
2015,3,14,13,2,交通意外,彌敦道去尖沙咀,跟進
2015,3,14,13,0,交通意外,彌敦道去尖沙咀,最新
2015,3,14,12,26,修路工程,觀塘繞道去觀塘,清理
2015,3,14,11,56,交通意外,太子道東去觀塘,跟進
2015,3,14,11,16,交通意外,漆咸道北去紅磡,清理
2015,3,14,10,36,交通意外,汀九橋去九龍,清理
2015,3,14,10,33,交通意外,窩打老道去尖沙咀,最新
2015,3,14,10,5,交通意外,汀九橋去九龍,最新
2015,3,14,10,2,壞車,將軍澳道去將軍澳,清理
2015,3,14,9,30,交通意外,漆咸道北去油麻地,清理
2015,3,13,18,59,交通意外,漆咸道北去油麻地,最新
2015,3,13,18,58,壞車,將軍澳道去將軍澳,最新
2015,3,13,18,32,壞車,將軍澳道去將軍澳,清理
2015,3,13,18,31,壞車,將軍澳道去將軍澳,最新
2015,3,13,17,59,交通意外,觀塘道去龍翔道,清理
2015,3,13,17,26,交通意外,觀塘道去龍翔道,最新
2015,3,13,17,17,突發事件,窩打老道去尖沙咀,清理
2015,3,13,16,59,突發事件,窩打老道去尖沙咀,最新
2015,3,13,16,45,交通意外,干諾道中去西環,清理
2015,3,13,16,26,交通意外,窩打老道去尖沙咀,清理
2015,3,13,15,32,修路工程,觀塘繞道去觀塘,最新
2015,3,13,15,31,交通意外,告士打道去北角,最新
2015,3,13,15,30,壞車,皇珠路去龍門居,最新
2015,3,13,15,5,交通意外,干諾道中去西環,最新
2015,3,13,15,2,交通意外,薄扶林道去香港仔,清理
2015,3,13,15,1,交通意外,薄扶林道去香港仔,跟進
2015,3,13,14,37,交通意外,會議道去灣仔碼頭,清理
2015,3,13,14,4,交通意外,薄扶林道去香港仔,最新
2015,3,13,13,34,交通意外,會議道去灣仔碼頭,最新
2015,3,13,13,33,交通意外,亞皆老街去大角咀,清理
2015,3,13,11,36,交通意外,亞皆老街去大角咀,最新
2015,3,13,11,34,交通意外,大涌橋路去馬鞍山,清理
2015,3,13,11,6,交通意外,大涌橋路去馬鞍山,最新
2015,3,13,10,6,交通意外,窩打老道去尖沙咀,清理
2015,3,13,9,24,壞車,荔橋去旺角,清理
2015,3,13,9,6,交通意外,告士打道去北角,清理
2015,3,13,9,4,壞車,皇珠路去龍門居,清理
2015,3,13,9,2,交通意外,呈祥道去觀塘,最新
2015,3,13,8,35,交通意外,窩打老道去尖沙咀,最新
2015,3,13,8,33,壞車,荔橋去旺角,最新
2015,3,13,8,5,爆水管,東頭村道去黃大仙,最新
2015,3,13,8,3,突發事件,北京道,清理
2015,3,13,7,33,突發事件,北京道,最新
2015,3,13,5,53,壞車,加士居道天橋去油麻地,清理
2015,3,12,23,6,壞車,加士居道天橋去油麻地,最新
2015,3,12,20,52,壞車,堅拿道東天橋落禮頓道,清理
2015,3,12,20,32,壞車,堅拿道東天橋落禮頓道,跟進
2015,3,12,20,31,交通意外,鯉魚門道去觀塘,清理
2015,3,12,20,2,壞車,堅拿道東天橋落禮頓道,最新
2015,3,12,19,38,壞車,粉嶺公路去上水,清理
2015,3,12,19,30,壞車,粉嶺公路去上水,跟進
2015,3,12,19,28,交通意外,呈祥道去觀塘,清理
2015,3,12,18,30,交通意外,窩打老道去尖沙咀,跟進
